# System: earth-moon
# Family: L1 Northern halo
# Mass ratio: 0.0121505856
# Jacobi (LU^2/TU^2) = 0.195162730858155
# Period (TU) = 3.1233143922761588
# Time (TU), X (LU), Y (LU), Z (LU), VX (LU/TU), VY (LU/TU), VZ (LU/TU)
0.2566250302270992,-0.32404047906757971,0.34555790353463406,0.87745585299430684,0.68981895493962908,1.2260468437464334,-0.23303575420874048
0.26288417730580899,-0.31967499379761816,0.35320462625000848,0.8759798769564725,0.70507550600957569,1.2172921005939714,-0.23858293890550822
0.26914332438451871,-0.315214364305552,0.36079595044495261,0.87446921132088851,0.72022092742062271,1.2083466946953143,-0.2441203207428411
0.27540247146322844,-0.31065929373901785,0.3683306860674545,0.87292391869965302,0.73525283596987745,1.1992120450210202,-0.24964767417426642
0.28166161854193816,-0.3060104996557157,0.37580765291572527,0.87134406295409428,0.75016886872801425,1.18988959947565,-0.25516477450734559
0.28792076562064789,-0.30126871402340905,0.38322568063819901,0.86972970919477099,0.7649666830392754,1.1803808348977662,-0.26067139790367422
0.29417991269935767,-0.29643468321992494,0.39058360873353287,0.86808092378147239,0.77964395652147056,1.1706872570599332,-0.26616732137888183
0.3004390597780674,-0.29150916803315385,0.39788028655060687,0.86639777432321785,0.79419838706597667,1.1608104006687174,-0.27165232280263218
0.30669820685677712,-0.28649294366104966,0.40511457328852429,0.86468032967825725,0.80862769283773894,1.1507518293646872,-0.27712618089862318
0.31295735393548685,-0.28138679971162983,0.41228533799661138,0.86292865995407053,0.82292961227526951,1.1405131357224128,-0.28258867524458686
0.31921650101419657,-0.27619154020297515,0.41939145957441737,0.86114283650736823,0.83710190409064855,1.1300959412504661,-0.28803958627228932
0.32547564809290636,-0.27090798356322993,0.42643182677171476,0.85932293194409104,0.85114234726952365,1.1195018963914214,-0.29347869526753079
0.33173479517161608,-0.26553696263060206,0.43340533818849858,0.8574690201194104,0.86504874107110985,1.1087326805218547,-0.29890578437014564
0.33799394225032581,-0.26007932465336281,0.44031090227498737,0.85558117613772755,0.87881890502818971,1.0977900019523441,-0.30432063657400232
0.34425308932903553,-0.25453593128984686,0.44714743733162265,0.85365947635267458,0.89245067894711383,1.0866755979274694,-0.30972303572700355
0.35051223640774526,-0.24890765166123741,0.45391387844999115,0.85170399799910446,0.90594193692767988,1.0753912186110417,-0.31511276780521918
0.35677138348645504,-0.24319536848997148,0.46060917012088842,0.84971482127365261,0.91929056996444869,1.0639386411590699,-0.32048961730470854
0.36303053056516477,-0.23739998501771062,0.46723226015876385,0.84769202893223283,0.93249447478345582,1.0523196860781019,-0.32585336692008443
0.36928967764387449,-0.23152241633843634,0.47378210915249547,0.84563570487129258,0.94555157429084091,1.0405361974254996,-0.3312038004402153
0.37554882472258422,-0.22556358938991811,0.48025769047430944,0.84354593412685974,0.95845981759157206,1.02859004278984,-0.3365407027504807
0.38180797180129394,-0.21952444295371318,0.48665799027978024,0.84142280287454274,0.97121717998944634,1.0164831132909156,-0.34186385983277146
